roll_number,original_filename,original_path,rejected_path,rejection_reason,face_count,detection_confidence,face_width,face_height,blur_score,brightness_score
22102005,22102005_face_062.jpg,dataset/raw/uncovered/22102005/22102005_face_062.jpg,dataset/rejected/22102005/22102005_face_062.jpg,detection_confidence_below_threshold,1,,,,,
22102006,22102006_face_092.jpg,dataset/raw/uncovered/22102006/22102006_face_092.jpg,dataset/rejected/22102006/22102006_face_092.jpg,no_face_detected,0,,,,,
22102006,22102006_face_162.jpg,dataset/raw/uncovered/22102006/22102006_face_162.jpg,dataset/rejected/22102006/22102006_face_162.jpg,no_face_detected,0,,,,,
22102006,22102006_face_163.jpg,dataset/raw/uncovered/22102006/22102006_face_163.jpg,dataset/rejected/22102006/22102006_face_163.jpg,no_face_detected,0,,,,,
22102006,22102006_face_164.jpg,dataset/raw/uncovered/22102006/22102006_face_164.jpg,dataset/rejected/22102006/22102006_face_164.jpg,no_face_detected,0,,,,,
22102006,22102006_face_165.jpg,dataset/raw/uncovered/22102006/22102006_face_165.jpg,dataset/rejected/22102006/22102006_face_165.jpg,no_face_detected,0,,,,,
22102006,22102006_face_166.jpg,dataset/raw/uncovered/22102006/22102006_face_166.jpg,dataset/rejected/22102006/22102006_face_166.jpg,no_face_detected,0,,,,,
22102006,22102006_face_167.jpg,dataset/raw/uncovered/22102006/22102006_face_167.jpg,dataset/rejected/22102006/22102006_face_167.jpg,no_face_detected,0,,,,,
22102006,22102006_face_168.jpg,dataset/raw/uncovered/22102006/22102006_face_168.jpg,dataset/rejected/22102006/22102006_face_168.jpg,no_face_detected,0,,,,,
22102006,22102006_face_169.jpg,dataset/raw/uncovered/22102006/22102006_face_169.jpg,dataset/rejected/22102006/22102006_face_169.jpg,no_face_detected,0,,,,,
22102006,22102006_face_170.jpg,dataset/raw/uncovered/22102006/22102006_face_170.jpg,dataset/rejected/22102006/22102006_face_170.jpg,no_face_detected,0,,,,,
22102006,22102006_face_171.jpg,dataset/raw/uncovered/22102006/22102006_face_171.jpg,dataset/rejected/22102006/22102006_face_171.jpg,no_face_detected,0,,,,,
22102006,22102006_face_172.jpg,dataset/raw/uncovered/22102006/22102006_face_172.jpg,dataset/rejected/22102006/22102006_face_172.jpg,no_face_detected,0,,,,,
22102007,22102007_face_001.jpg,dataset/raw/uncovered/22102007/22102007_face_001.jpg,dataset/rejected/22102007/22102007_face_001.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_002.jpg,dataset/raw/uncovered/22102007/22102007_face_002.jpg,dataset/rejected/22102007/22102007_face_002.jpg,no_face_detected,0,,,,,
22102007,22102007_face_003.jpg,dataset/raw/uncovered/22102007/22102007_face_003.jpg,dataset/rejected/22102007/22102007_face_003.jpg,no_face_detected,0,,,,,
22102007,22102007_face_020.jpg,dataset/raw/uncovered/22102007/22102007_face_020.jpg,dataset/rejected/22102007/22102007_face_020.jpg,no_face_detected,0,,,,,
22102007,22102007_face_021.jpg,dataset/raw/uncovered/22102007/22102007_face_021.jpg,dataset/rejected/22102007/22102007_face_021.jpg,no_face_detected,0,,,,,
22102007,22102007_face_022.jpg,dataset/raw/uncovered/22102007/22102007_face_022.jpg,dataset/rejected/22102007/22102007_face_022.jpg,no_face_detected,0,,,,,
22102007,22102007_face_023.jpg,dataset/raw/uncovered/22102007/22102007_face_023.jpg,dataset/rejected/22102007/22102007_face_023.jpg,no_face_detected,0,,,,,
22102007,22102007_face_024.jpg,dataset/raw/uncovered/22102007/22102007_face_024.jpg,dataset/rejected/22102007/22102007_face_024.jpg,no_face_detected,0,,,,,
22102007,22102007_face_025.jpg,dataset/raw/uncovered/22102007/22102007_face_025.jpg,dataset/rejected/22102007/22102007_face_025.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_026.jpg,dataset/raw/uncovered/22102007/22102007_face_026.jpg,dataset/rejected/22102007/22102007_face_026.jpg,no_face_detected,0,,,,,
22102007,22102007_face_027.jpg,dataset/raw/uncovered/22102007/22102007_face_027.jpg,dataset/rejected/22102007/22102007_face_027.jpg,no_face_detected,0,,,,,
22102007,22102007_face_028.jpg,dataset/raw/uncovered/22102007/22102007_face_028.jpg,dataset/rejected/22102007/22102007_face_028.jpg,no_face_detected,0,,,,,
22102007,22102007_face_029.jpg,dataset/raw/uncovered/22102007/22102007_face_029.jpg,dataset/rejected/22102007/22102007_face_029.jpg,no_face_detected,0,,,,,
22102007,22102007_face_030.jpg,dataset/raw/uncovered/22102007/22102007_face_030.jpg,dataset/rejected/22102007/22102007_face_030.jpg,no_face_detected,0,,,,,
22102007,22102007_face_031.jpg,dataset/raw/uncovered/22102007/22102007_face_031.jpg,dataset/rejected/22102007/22102007_face_031.jpg,no_face_detected,0,,,,,
22102007,22102007_face_032.jpg,dataset/raw/uncovered/22102007/22102007_face_032.jpg,dataset/rejected/22102007/22102007_face_032.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_035.jpg,dataset/raw/uncovered/22102007/22102007_face_035.jpg,dataset/rejected/22102007/22102007_face_035.jpg,no_face_detected,0,,,,,
22102007,22102007_face_042.jpg,dataset/raw/uncovered/22102007/22102007_face_042.jpg,dataset/rejected/22102007/22102007_face_042.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_043.jpg,dataset/raw/uncovered/22102007/22102007_face_043.jpg,dataset/rejected/22102007/22102007_face_043.jpg,no_face_detected,0,,,,,
22102007,22102007_face_044.jpg,dataset/raw/uncovered/22102007/22102007_face_044.jpg,dataset/rejected/22102007/22102007_face_044.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_049.jpg,dataset/raw/uncovered/22102007/22102007_face_049.jpg,dataset/rejected/22102007/22102007_face_049.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_057.jpg,dataset/raw/uncovered/22102007/22102007_face_057.jpg,dataset/rejected/22102007/22102007_face_057.jpg,no_face_detected,0,,,,,
22102007,22102007_face_058.jpg,dataset/raw/uncovered/22102007/22102007_face_058.jpg,dataset/rejected/22102007/22102007_face_058.jpg,no_face_detected,0,,,,,
22102007,22102007_face_059.jpg,dataset/raw/uncovered/22102007/22102007_face_059.jpg,dataset/rejected/22102007/22102007_face_059.jpg,no_face_detected,0,,,,,
22102007,22102007_face_060.jpg,dataset/raw/uncovered/22102007/22102007_face_060.jpg,dataset/rejected/22102007/22102007_face_060.jpg,no_face_detected,0,,,,,
22102007,22102007_face_061.jpg,dataset/raw/uncovered/22102007/22102007_face_061.jpg,dataset/rejected/22102007/22102007_face_061.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_062.jpg,dataset/raw/uncovered/22102007/22102007_face_062.jpg,dataset/rejected/22102007/22102007_face_062.jpg,no_face_detected,0,,,,,
22102007,22102007_face_063.jpg,dataset/raw/uncovered/22102007/22102007_face_063.jpg,dataset/rejected/22102007/22102007_face_063.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_065.jpg,dataset/raw/uncovered/22102007/22102007_face_065.jpg,dataset/rejected/22102007/22102007_face_065.jpg,no_face_detected,0,,,,,
22102007,22102007_face_068.jpg,dataset/raw/uncovered/22102007/22102007_face_068.jpg,dataset/rejected/22102007/22102007_face_068.jpg,no_face_detected,0,,,,,
22102007,22102007_face_071.jpg,dataset/raw/uncovered/22102007/22102007_face_071.jpg,dataset/rejected/22102007/22102007_face_071.jpg,no_face_detected,0,,,,,
22102007,22102007_face_073.jpg,dataset/raw/uncovered/22102007/22102007_face_073.jpg,dataset/rejected/22102007/22102007_face_073.jpg,no_face_detected,0,,,,,
22102007,22102007_face_074.jpg,dataset/raw/uncovered/22102007/22102007_face_074.jpg,dataset/rejected/22102007/22102007_face_074.jpg,no_face_detected,0,,,,,
22102007,22102007_face_075.jpg,dataset/raw/uncovered/22102007/22102007_face_075.jpg,dataset/rejected/22102007/22102007_face_075.jpg,no_face_detected,0,,,,,
22102007,22102007_face_086.jpg,dataset/raw/uncovered/22102007/22102007_face_086.jpg,dataset/rejected/22102007/22102007_face_086.jpg,no_face_detected,0,,,,,
22102007,22102007_face_087.jpg,dataset/raw/uncovered/22102007/22102007_face_087.jpg,dataset/rejected/22102007/22102007_face_087.jpg,no_face_detected,0,,,,,
22102007,22102007_face_088.jpg,dataset/raw/uncovered/22102007/22102007_face_088.jpg,dataset/rejected/22102007/22102007_face_088.jpg,no_face_detected,0,,,,,
22102007,22102007_face_092.jpg,dataset/raw/uncovered/22102007/22102007_face_092.jpg,dataset/rejected/22102007/22102007_face_092.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_101.jpg,dataset/raw/uncovered/22102007/22102007_face_101.jpg,dataset/rejected/22102007/22102007_face_101.jpg,no_face_detected,0,,,,,
22102007,22102007_face_102.jpg,dataset/raw/uncovered/22102007/22102007_face_102.jpg,dataset/rejected/22102007/22102007_face_102.jpg,no_face_detected,0,,,,,
22102007,22102007_face_112.jpg,dataset/raw/uncovered/22102007/22102007_face_112.jpg,dataset/rejected/22102007/22102007_face_112.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_119.jpg,dataset/raw/uncovered/22102007/22102007_face_119.jpg,dataset/rejected/22102007/22102007_face_119.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_120.jpg,dataset/raw/uncovered/22102007/22102007_face_120.jpg,dataset/rejected/22102007/22102007_face_120.jpg,no_face_detected,0,,,,,
22102007,22102007_face_121.jpg,dataset/raw/uncovered/22102007/22102007_face_121.jpg,dataset/rejected/22102007/22102007_face_121.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_122.jpg,dataset/raw/uncovered/22102007/22102007_face_122.jpg,dataset/rejected/22102007/22102007_face_122.jpg,no_face_detected,0,,,,,
22102007,22102007_face_123.jpg,dataset/raw/uncovered/22102007/22102007_face_123.jpg,dataset/rejected/22102007/22102007_face_123.jpg,no_face_detected,0,,,,,
22102007,22102007_face_126.jpg,dataset/raw/uncovered/22102007/22102007_face_126.jpg,dataset/rejected/22102007/22102007_face_126.jpg,no_face_detected,0,,,,,
22102007,22102007_face_127.jpg,dataset/raw/uncovered/22102007/22102007_face_127.jpg,dataset/rejected/22102007/22102007_face_127.jpg,no_face_detected,0,,,,,
22102007,22102007_face_130.jpg,dataset/raw/uncovered/22102007/22102007_face_130.jpg,dataset/rejected/22102007/22102007_face_130.jpg,no_face_detected,0,,,,,
22102007,22102007_face_132.jpg,dataset/raw/uncovered/22102007/22102007_face_132.jpg,dataset/rejected/22102007/22102007_face_132.jpg,detection_confidence_below_threshold,1,,,,,
22102007,22102007_face_134.jpg,dataset/raw/uncovered/22102007/22102007_face_134.jpg,dataset/rejected/22102007/22102007_face_134.jpg,no_face_detected,0,,,,,
22102008,22102008_face_105.jpg,dataset/raw/uncovered/22102008/22102008_face_105.jpg,dataset/rejected/22102008/22102008_face_105.jpg,no_face_detected,0,,,,,
22102008,22102008_face_133.jpg,dataset/raw/uncovered/22102008/22102008_face_133.jpg,dataset/rejected/22102008/22102008_face_133.jpg,detection_confidence_below_threshold,1,,,,,
22102008,22102008_face_139.jpg,dataset/raw/uncovered/22102008/22102008_face_139.jpg,dataset/rejected/22102008/22102008_face_139.jpg,detection_confidence_below_threshold,1,,,,,
22102009,22102009_face_002.jpg,dataset/raw/uncovered/22102009/22102009_face_002.jpg,dataset/rejected/22102009/22102009_face_002.jpg,no_face_detected,0,,,,,
22102009,22102009_face_006.jpg,dataset/raw/uncovered/22102009/22102009_face_006.jpg,dataset/rejected/22102009/22102009_face_006.jpg,no_face_detected,0,,,,,
22102009,22102009_face_009.jpg,dataset/raw/uncovered/22102009/22102009_face_009.jpg,dataset/rejected/22102009/22102009_face_009.jpg,detection_confidence_below_threshold,1,,,,,
22102009,22102009_face_010.jpg,dataset/raw/uncovered/22102009/22102009_face_010.jpg,dataset/rejected/22102009/22102009_face_010.jpg,detection_confidence_below_threshold,1,,,,,
22102009,22102009_face_012.jpg,dataset/raw/uncovered/22102009/22102009_face_012.jpg,dataset/rejected/22102009/22102009_face_012.jpg,no_face_detected,0,,,,,
22102009,22102009_face_013.jpg,dataset/raw/uncovered/22102009/22102009_face_013.jpg,dataset/rejected/22102009/22102009_face_013.jpg,no_face_detected,0,,,,,
22102009,22102009_face_014.jpg,dataset/raw/uncovered/22102009/22102009_face_014.jpg,dataset/rejected/22102009/22102009_face_014.jpg,no_face_detected,0,,,,,
22102009,22102009_face_015.jpg,dataset/raw/uncovered/22102009/22102009_face_015.jpg,dataset/rejected/22102009/22102009_face_015.jpg,no_face_detected,0,,,,,
22102009,22102009_face_016.jpg,dataset/raw/uncovered/22102009/22102009_face_016.jpg,dataset/rejected/22102009/22102009_face_016.jpg,no_face_detected,0,,,,,
22102009,22102009_face_017.jpg,dataset/raw/uncovered/22102009/22102009_face_017.jpg,dataset/rejected/22102009/22102009_face_017.jpg,detection_confidence_below_threshold,1,,,,,
22102009,22102009_face_059.jpg,dataset/raw/uncovered/22102009/22102009_face_059.jpg,dataset/rejected/22102009/22102009_face_059.jpg,no_face_detected,0,,,,,
22102009,22102009_face_061.jpg,dataset/raw/uncovered/22102009/22102009_face_061.jpg,dataset/rejected/22102009/22102009_face_061.jpg,no_face_detected,0,,,,,
22102009,22102009_face_062.jpg,dataset/raw/uncovered/22102009/22102009_face_062.jpg,dataset/rejected/22102009/22102009_face_062.jpg,no_face_detected,0,,,,,
22102009,22102009_face_066.jpg,dataset/raw/uncovered/22102009/22102009_face_066.jpg,dataset/rejected/22102009/22102009_face_066.jpg,detection_confidence_below_threshold,1,,,,,
22102009,22102009_face_067.jpg,dataset/raw/uncovered/22102009/22102009_face_067.jpg,dataset/rejected/22102009/22102009_face_067.jpg,no_face_detected,0,,,,,
22102010,22102010_face_002.jpg,dataset/raw/uncovered/22102010/22102010_face_002.jpg,dataset/rejected/22102010/22102010_face_002.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_004.jpg,dataset/raw/uncovered/22102010/22102010_face_004.jpg,dataset/rejected/22102010/22102010_face_004.jpg,no_face_detected,0,,,,,
22102010,22102010_face_005.jpg,dataset/raw/uncovered/22102010/22102010_face_005.jpg,dataset/rejected/22102010/22102010_face_005.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_013.jpg,dataset/raw/uncovered/22102010/22102010_face_013.jpg,dataset/rejected/22102010/22102010_face_013.jpg,face_too_small,1,,,,,
22102010,22102010_face_017.jpg,dataset/raw/uncovered/22102010/22102010_face_017.jpg,dataset/rejected/22102010/22102010_face_017.jpg,no_face_detected,0,,,,,
22102010,22102010_face_019.jpg,dataset/raw/uncovered/22102010/22102010_face_019.jpg,dataset/rejected/22102010/22102010_face_019.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_027.jpg,dataset/raw/uncovered/22102010/22102010_face_027.jpg,dataset/rejected/22102010/22102010_face_027.jpg,no_face_detected,0,,,,,
22102010,22102010_face_069.jpg,dataset/raw/uncovered/22102010/22102010_face_069.jpg,dataset/rejected/22102010/22102010_face_069.jpg,no_face_detected,0,,,,,
22102010,22102010_face_071.jpg,dataset/raw/uncovered/22102010/22102010_face_071.jpg,dataset/rejected/22102010/22102010_face_071.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_072.jpg,dataset/raw/uncovered/22102010/22102010_face_072.jpg,dataset/rejected/22102010/22102010_face_072.jpg,detection_confidence_below_threshold,2,,,,,
22102010,22102010_face_074.jpg,dataset/raw/uncovered/22102010/22102010_face_074.jpg,dataset/rejected/22102010/22102010_face_074.jpg,no_face_detected,0,,,,,
22102010,22102010_face_085.jpg,dataset/raw/uncovered/22102010/22102010_face_085.jpg,dataset/rejected/22102010/22102010_face_085.jpg,no_face_detected,0,,,,,
22102010,22102010_face_086.jpg,dataset/raw/uncovered/22102010/22102010_face_086.jpg,dataset/rejected/22102010/22102010_face_086.jpg,no_face_detected,0,,,,,
22102010,22102010_face_087.jpg,dataset/raw/uncovered/22102010/22102010_face_087.jpg,dataset/rejected/22102010/22102010_face_087.jpg,no_face_detected,0,,,,,
22102010,22102010_face_130.jpg,dataset/raw/uncovered/22102010/22102010_face_130.jpg,dataset/rejected/22102010/22102010_face_130.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_131.jpg,dataset/raw/uncovered/22102010/22102010_face_131.jpg,dataset/rejected/22102010/22102010_face_131.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_133.jpg,dataset/raw/uncovered/22102010/22102010_face_133.jpg,dataset/rejected/22102010/22102010_face_133.jpg,no_face_detected,0,,,,,
22102010,22102010_face_134.jpg,dataset/raw/uncovered/22102010/22102010_face_134.jpg,dataset/rejected/22102010/22102010_face_134.jpg,no_face_detected,0,,,,,
22102010,22102010_face_136.jpg,dataset/raw/uncovered/22102010/22102010_face_136.jpg,dataset/rejected/22102010/22102010_face_136.jpg,detection_confidence_below_threshold,2,,,,,
22102010,22102010_face_137.jpg,dataset/raw/uncovered/22102010/22102010_face_137.jpg,dataset/rejected/22102010/22102010_face_137.jpg,no_face_detected,0,,,,,
22102010,22102010_face_139.jpg,dataset/raw/uncovered/22102010/22102010_face_139.jpg,dataset/rejected/22102010/22102010_face_139.jpg,no_face_detected,0,,,,,
22102010,22102010_face_140.jpg,dataset/raw/uncovered/22102010/22102010_face_140.jpg,dataset/rejected/22102010/22102010_face_140.jpg,no_face_detected,0,,,,,
22102010,22102010_face_141.jpg,dataset/raw/uncovered/22102010/22102010_face_141.jpg,dataset/rejected/22102010/22102010_face_141.jpg,face_too_small,1,,,,,
22102010,22102010_face_151.jpg,dataset/raw/uncovered/22102010/22102010_face_151.jpg,dataset/rejected/22102010/22102010_face_151.jpg,no_face_detected,0,,,,,
22102010,22102010_face_153.jpg,dataset/raw/uncovered/22102010/22102010_face_153.jpg,dataset/rejected/22102010/22102010_face_153.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_154.jpg,dataset/raw/uncovered/22102010/22102010_face_154.jpg,dataset/rejected/22102010/22102010_face_154.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_155.jpg,dataset/raw/uncovered/22102010/22102010_face_155.jpg,dataset/rejected/22102010/22102010_face_155.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_157.jpg,dataset/raw/uncovered/22102010/22102010_face_157.jpg,dataset/rejected/22102010/22102010_face_157.jpg,no_face_detected,0,,,,,
22102010,22102010_face_158.jpg,dataset/raw/uncovered/22102010/22102010_face_158.jpg,dataset/rejected/22102010/22102010_face_158.jpg,no_face_detected,0,,,,,
22102010,22102010_face_160.jpg,dataset/raw/uncovered/22102010/22102010_face_160.jpg,dataset/rejected/22102010/22102010_face_160.jpg,no_face_detected,0,,,,,
22102010,22102010_face_161.jpg,dataset/raw/uncovered/22102010/22102010_face_161.jpg,dataset/rejected/22102010/22102010_face_161.jpg,no_face_detected,0,,,,,
22102010,22102010_face_163.jpg,dataset/raw/uncovered/22102010/22102010_face_163.jpg,dataset/rejected/22102010/22102010_face_163.jpg,no_face_detected,0,,,,,
22102010,22102010_face_164.jpg,dataset/raw/uncovered/22102010/22102010_face_164.jpg,dataset/rejected/22102010/22102010_face_164.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_165.jpg,dataset/raw/uncovered/22102010/22102010_face_165.jpg,dataset/rejected/22102010/22102010_face_165.jpg,no_face_detected,0,,,,,
22102010,22102010_face_166.jpg,dataset/raw/uncovered/22102010/22102010_face_166.jpg,dataset/rejected/22102010/22102010_face_166.jpg,detection_confidence_below_threshold,1,,,,,
22102010,22102010_face_167.jpg,dataset/raw/uncovered/22102010/22102010_face_167.jpg,dataset/rejected/22102010/22102010_face_167.jpg,no_face_detected,0,,,,,
22102010,22102010_face_168.jpg,dataset/raw/uncovered/22102010/22102010_face_168.jpg,dataset/rejected/22102010/22102010_face_168.jpg,detection_confidence_below_threshold,1,,,,,
22102011,22102011_face_035.jpg,dataset/raw/uncovered/22102011/22102011_face_035.jpg,dataset/rejected/22102011/22102011_face_035.jpg,no_face_detected,0,,,,,
22102012,22102012_face_001.jpg,dataset/raw/uncovered/22102012/22102012_face_001.jpg,dataset/rejected/22102012/22102012_face_001.jpg,no_face_detected,0,,,,,
22102012,22102012_face_002.jpg,dataset/raw/uncovered/22102012/22102012_face_002.jpg,dataset/rejected/22102012/22102012_face_002.jpg,no_face_detected,0,,,,,
22102012,22102012_face_003.jpg,dataset/raw/uncovered/22102012/22102012_face_003.jpg,dataset/rejected/22102012/22102012_face_003.jpg,no_face_detected,0,,,,,
22102012,22102012_face_004.jpg,dataset/raw/uncovered/22102012/22102012_face_004.jpg,dataset/rejected/22102012/22102012_face_004.jpg,no_face_detected,0,,,,,
22102012,22102012_face_005.jpg,dataset/raw/uncovered/22102012/22102012_face_005.jpg,dataset/rejected/22102012/22102012_face_005.jpg,no_face_detected,0,,,,,
22102012,22102012_face_006.jpg,dataset/raw/uncovered/22102012/22102012_face_006.jpg,dataset/rejected/22102012/22102012_face_006.jpg,no_face_detected,0,,,,,
22102012,22102012_face_007.jpg,dataset/raw/uncovered/22102012/22102012_face_007.jpg,dataset/rejected/22102012/22102012_face_007.jpg,no_face_detected,0,,,,,
22102012,22102012_face_008.jpg,dataset/raw/uncovered/22102012/22102012_face_008.jpg,dataset/rejected/22102012/22102012_face_008.jpg,no_face_detected,0,,,,,
22102012,22102012_face_009.jpg,dataset/raw/uncovered/22102012/22102012_face_009.jpg,dataset/rejected/22102012/22102012_face_009.jpg,no_face_detected,0,,,,,
22102012,22102012_face_010.jpg,dataset/raw/uncovered/22102012/22102012_face_010.jpg,dataset/rejected/22102012/22102012_face_010.jpg,no_face_detected,0,,,,,
22102012,22102012_face_011.jpg,dataset/raw/uncovered/22102012/22102012_face_011.jpg,dataset/rejected/22102012/22102012_face_011.jpg,no_face_detected,0,,,,,
22102012,22102012_face_012.jpg,dataset/raw/uncovered/22102012/22102012_face_012.jpg,dataset/rejected/22102012/22102012_face_012.jpg,no_face_detected,0,,,,,
22102012,22102012_face_013.jpg,dataset/raw/uncovered/22102012/22102012_face_013.jpg,dataset/rejected/22102012/22102012_face_013.jpg,no_face_detected,0,,,,,
22102012,22102012_face_014.jpg,dataset/raw/uncovered/22102012/22102012_face_014.jpg,dataset/rejected/22102012/22102012_face_014.jpg,no_face_detected,0,,,,,
22102012,22102012_face_015.jpg,dataset/raw/uncovered/22102012/22102012_face_015.jpg,dataset/rejected/22102012/22102012_face_015.jpg,no_face_detected,0,,,,,
22102012,22102012_face_016.jpg,dataset/raw/uncovered/22102012/22102012_face_016.jpg,dataset/rejected/22102012/22102012_face_016.jpg,no_face_detected,0,,,,,
22102012,22102012_face_017.jpg,dataset/raw/uncovered/22102012/22102012_face_017.jpg,dataset/rejected/22102012/22102012_face_017.jpg,no_face_detected,0,,,,,
22102012,22102012_face_018.jpg,dataset/raw/uncovered/22102012/22102012_face_018.jpg,dataset/rejected/22102012/22102012_face_018.jpg,no_face_detected,0,,,,,
22102012,22102012_face_019.jpg,dataset/raw/uncovered/22102012/22102012_face_019.jpg,dataset/rejected/22102012/22102012_face_019.jpg,no_face_detected,0,,,,,
22102012,22102012_face_020.jpg,dataset/raw/uncovered/22102012/22102012_face_020.jpg,dataset/rejected/22102012/22102012_face_020.jpg,no_face_detected,0,,,,,
22102012,22102012_face_021.jpg,dataset/raw/uncovered/22102012/22102012_face_021.jpg,dataset/rejected/22102012/22102012_face_021.jpg,no_face_detected,0,,,,,
22102012,22102012_face_022.jpg,dataset/raw/uncovered/22102012/22102012_face_022.jpg,dataset/rejected/22102012/22102012_face_022.jpg,no_face_detected,0,,,,,
22102012,22102012_face_023.jpg,dataset/raw/uncovered/22102012/22102012_face_023.jpg,dataset/rejected/22102012/22102012_face_023.jpg,no_face_detected,0,,,,,
22102012,22102012_face_024.jpg,dataset/raw/uncovered/22102012/22102012_face_024.jpg,dataset/rejected/22102012/22102012_face_024.jpg,no_face_detected,0,,,,,
22102012,22102012_face_025.jpg,dataset/raw/uncovered/22102012/22102012_face_025.jpg,dataset/rejected/22102012/22102012_face_025.jpg,no_face_detected,0,,,,,
22102012,22102012_face_026.jpg,dataset/raw/uncovered/22102012/22102012_face_026.jpg,dataset/rejected/22102012/22102012_face_026.jpg,no_face_detected,0,,,,,
22102012,22102012_face_027.jpg,dataset/raw/uncovered/22102012/22102012_face_027.jpg,dataset/rejected/22102012/22102012_face_027.jpg,no_face_detected,0,,,,,
22102012,22102012_face_028.jpg,dataset/raw/uncovered/22102012/22102012_face_028.jpg,dataset/rejected/22102012/22102012_face_028.jpg,no_face_detected,0,,,,,
22102012,22102012_face_029.jpg,dataset/raw/uncovered/22102012/22102012_face_029.jpg,dataset/rejected/22102012/22102012_face_029.jpg,no_face_detected,0,,,,,
22102012,22102012_face_030.jpg,dataset/raw/uncovered/22102012/22102012_face_030.jpg,dataset/rejected/22102012/22102012_face_030.jpg,no_face_detected,0,,,,,
22102012,22102012_face_031.jpg,dataset/raw/uncovered/22102012/22102012_face_031.jpg,dataset/rejected/22102012/22102012_face_031.jpg,no_face_detected,0,,,,,
22102012,22102012_face_032.jpg,dataset/raw/uncovered/22102012/22102012_face_032.jpg,dataset/rejected/22102012/22102012_face_032.jpg,no_face_detected,0,,,,,
22102012,22102012_face_033.jpg,dataset/raw/uncovered/22102012/22102012_face_033.jpg,dataset/rejected/22102012/22102012_face_033.jpg,no_face_detected,0,,,,,
22102012,22102012_face_034.jpg,dataset/raw/uncovered/22102012/22102012_face_034.jpg,dataset/rejected/22102012/22102012_face_034.jpg,no_face_detected,0,,,,,
22102012,22102012_face_035.jpg,dataset/raw/uncovered/22102012/22102012_face_035.jpg,dataset/rejected/22102012/22102012_face_035.jpg,no_face_detected,0,,,,,
22102012,22102012_face_036.jpg,dataset/raw/uncovered/22102012/22102012_face_036.jpg,dataset/rejected/22102012/22102012_face_036.jpg,no_face_detected,0,,,,,
22102012,22102012_face_037.jpg,dataset/raw/uncovered/22102012/22102012_face_037.jpg,dataset/rejected/22102012/22102012_face_037.jpg,no_face_detected,0,,,,,
22102012,22102012_face_039.jpg,dataset/raw/uncovered/22102012/22102012_face_039.jpg,dataset/rejected/22102012/22102012_face_039.jpg,no_face_detected,0,,,,,
22102012,22102012_face_040.jpg,dataset/raw/uncovered/22102012/22102012_face_040.jpg,dataset/rejected/22102012/22102012_face_040.jpg,detection_confidence_below_threshold,1,,,,,
22102012,22102012_face_045.jpg,dataset/raw/uncovered/22102012/22102012_face_045.jpg,dataset/rejected/22102012/22102012_face_045.jpg,detection_confidence_below_threshold,1,,,,,
22102012,22102012_face_047.jpg,dataset/raw/uncovered/22102012/22102012_face_047.jpg,dataset/rejected/22102012/22102012_face_047.jpg,detection_confidence_below_threshold,2,,,,,
22102012,22102012_face_048.jpg,dataset/raw/uncovered/22102012/22102012_face_048.jpg,dataset/rejected/22102012/22102012_face_048.jpg,detection_confidence_below_threshold,2,,,,,
22102012,22102012_face_049.jpg,dataset/raw/uncovered/22102012/22102012_face_049.jpg,dataset/rejected/22102012/22102012_face_049.jpg,detection_confidence_below_threshold,2,,,,,
22102012,22102012_face_050.jpg,dataset/raw/uncovered/22102012/22102012_face_050.jpg,dataset/rejected/22102012/22102012_face_050.jpg,detection_confidence_below_threshold,1,,,,,
22102012,22102012_face_051.jpg,dataset/raw/uncovered/22102012/22102012_face_051.jpg,dataset/rejected/22102012/22102012_face_051.jpg,no_face_detected,0,,,,,
22102012,22102012_face_060.jpg,dataset/raw/uncovered/22102012/22102012_face_060.jpg,dataset/rejected/22102012/22102012_face_060.jpg,no_face_detected,0,,,,,
22102012,22102012_face_061.jpg,dataset/raw/uncovered/22102012/22102012_face_061.jpg,dataset/rejected/22102012/22102012_face_061.jpg,no_face_detected,0,,,,,
